year, gini , top5 ,,,,,,,,,,,,,,,
" 1,958.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,959.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,960.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,961.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,962.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,963.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,964.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,965.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,966.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,967.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,968.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,969.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,970.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,971.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,972.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,973.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,974.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,975.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,976.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,977.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,978.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,979.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,980.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,981.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,982.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,983.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,984.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,985.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,986.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,987.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,988.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,989.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,990.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,991.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,992.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,993.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,994.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,995.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,996.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,997.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,998.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 1,999.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 2,000.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 2,001.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 2,002.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 2,003.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 2,004.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 2,005.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 2,006.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 2,007.00 ", 51.98 , 29.36 ,,,,,,,,,,,,,,,
" 2,008.00 ", 51.62 , 29.17 ,,,,,,,,,,,,,,,
" 2,009.00 ", 51.26 , 28.97 ,,,,,,,,,,,,,,,
" 2,010.00 ", 50.91 , 28.77 ,,,,,,,,,,,,,,,
" 2,011.00 ", 50.55 , 28.57 ,,,,,,,,,,,,,,,
" 2,012.00 ", 50.20 , 28.37 ,,,,,,,,,,,,,,,
" 2,013.00 ", 49.84 , 28.17 ,,,,,,,,,,,,,,,
" 2,014.00 ", 49.49 , 27.97 ,,,,,,,,,,,,,,,
" 2,015.00 ", 50.21 , 28.24 ,,,,,,,,,,,,,,,
" 2,016.00 ", 50.93 , 28.50 ,,,,,,,,,,,,,,,
" 2,017.00 ", 50.93 , 28.50 ,,,,,,,,,,,,,,,
" 2,018.00 ", 50.93 , 28.50 ,,,,,,,,,,,,,,,
" 2,019.00 ", 50.93 , 28.50 ,,,,,,,,,,,,,,,
" 2,020.00 ", 50.93 , 28.50 ,,,,,,,,,,,,,,,
" 1,950.00 ", 55.30 , 32.24 ,,,,,,,,,,,,,,,
" 1,951.00 ", 55.23 , 32.18 ,,,,,,,,,,,,,,,
" 1,952.00 ", 55.18 , 32.15 ,,,,,,,,,,,,,,,
" 1,953.00 ", 55.15 , 32.12 ,,,,,,,,,,,,,,,
" 1,954.00 ", 55.11 , 32.10 ,,,,,,,,,,,,,,,
" 1,955.00 ", 55.07 , 32.07 ,,,,,,,,,,,,,,,
" 1,956.00 ", 55.02 , 32.03 ,,,,,,,,,,,,,,,
" 1,957.00 ", 54.65 , 31.76 ,,,,,,,,,,,,,,,
" 1,958.00 ", 54.29 , 31.50 ,,,,,,,,,,,,,,,
" 1,959.00 ", 53.94 , 31.24 ,,,,,,,,,,,,,,,
" 1,960.00 ", 53.60 , 30.99 ,,,,,,,,,,,,,,,
" 1,961.00 ", 53.22 , 30.70 ,,,,,,,,,,,,,,,
" 1,962.00 ", 52.85 , 30.42 ,,,,,,,,,,,,,,,
" 1,963.00 ", 52.47 , 30.14 ,,,,,,,,,,,,,,,
" 1,964.00 ", 52.09 , 29.85 ,,,,,,,,,,,,,,,
" 1,965.00 ", 51.70 , 29.55 ,,,,,,,,,,,,,,,
" 1,966.00 ", 51.29 , 29.24 ,,,,,,,,,,,,,,,
" 1,967.00 ", 50.88 , 28.92 ,,,,,,,,,,,,,,,
" 1,968.00 ", 50.47 , 28.61 ,,,,,,,,,,,,,,,
" 1,969.00 ", 50.08 , 28.30 ,,,,,,,,,,,,,,,
" 1,970.00 ", 49.69 , 28.01 ,,,,,,,,,,,,,,,
" 1,971.00 ", 49.33 , 27.73 ,,,,,,,,,,,,,,,
" 1,972.00 ", 48.97 , 27.45 ,,,,,,,,,,,,,,,
" 1,973.00 ", 48.62 , 27.19 ,,,,,,,,,,,,,,,
" 1,974.00 ", 48.27 , 26.92 ,,,,,,,,,,,,,,,
" 1,975.00 ", 47.93 , 26.65 ,,,,,,,,,,,,,,,
" 1,976.00 ", 47.58 , 26.39 ,,,,,,,,,,,,,,,
" 1,977.00 ", 47.23 , 26.12 ,,,,,,,,,,,,,,,
" 1,978.00 ", 46.89 , 25.85 ,,,,,,,,,,,,,,,
" 1,979.00 ", 46.54 , 25.57 ,,,,,,,,,,,,,,,
" 1,980.00 ", 46.18 , 25.30 ,,,,,,,,,,,,,,,
" 1,981.00 ", 45.83 , 25.03 ,,,,,,,,,,,,,,,
" 1,982.00 ", 45.47 , 24.75 ,,,,,,,,,,,,,,,
" 1,983.00 ", 45.11 , 24.47 ,,,,,,,,,,,,,,,
" 1,984.00 ", 44.75 , 24.20 ,,,,,,,,,,,,,,,
" 1,985.00 ", 44.39 , 23.93 ,,,,,,,,,,,,,,,
" 1,986.00 ", 44.04 , 23.66 ,,,,,,,,,,,,,,,
" 1,987.00 ", 43.68 , 23.38 ,,,,,,,,,,,,,,,
" 1,988.00 ", 43.53 , 23.28 ,,,,,,,,,,,,,,,
" 1,989.00 ", 43.39 , 23.18 ,,,,,,,,,,,,,,,
" 1,990.00 ", 43.25 , 23.09 ,,,,,,,,,,,,,,,
" 1,991.00 ", 43.13 , 23.01 ,,,,,,,,,,,,,,,
" 1,992.00 ", 43.02 , 22.94 ,,,,,,,,,,,,,,,
" 1,993.00 ", 42.48 , 22.57 ,,,,,,,,,,,,,,,
" 1,994.00 ", 41.94 , 22.20 ,,,,,,,,,,,,,,,
" 1,995.00 ", 41.38 , 21.82 ,,,,,,,,,,,,,,,
" 1,996.00 ", 40.82 , 21.43 ,,,,,,,,,,,,,,,
" 1,997.00 ", 40.26 , 21.04 ,,,,,,,,,,,,,,,
" 1,998.00 ", 39.94 , 20.77 ,,,,,,,,,,,,,,,
" 1,999.00 ", 39.61 , 20.49 ,,,,,,,,,,,,,,,
" 2,000.00 ", 39.28 , 20.22 ,,,,,,,,,,,,,,,
" 2,001.00 ", 38.96 , 19.95 ,,,,,,,,,,,,,,,
" 2,002.00 ", 38.63 , 19.68 ,,,,,,,,,,,,,,,
" 2,003.00 ", 38.31 , 19.42 ,,,,,,,,,,,,,,,
" 2,004.00 ", 37.96 , 19.16 ,,,,,,,,,,,,,,,
" 2,005.00 ", 38.87 , 20.30 ,,,,,,,,,,,,,,,
" 2,006.00 ", 39.79 , 21.44 ,,,,,,,,,,,,,,,
" 2,007.00 ", 40.70 , 22.57 ,,,,,,,,,,,,,,,
" 2,008.00 ", 40.61 , 22.46 ,,,,,,,,,,,,,,,
" 2,009.00 ", 40.51 , 22.35 ,,,,,,,,,,,,,,,
" 2,010.00 ", 40.55 , 22.29 ,,,,,,,,,,,,,,,
" 2,011.00 ", 40.59 , 22.23 ,,,,,,,,,,,,,,,
" 2,012.00 ", 40.36 , 21.76 ,,,,,,,,,,,,,,,
" 2,013.00 ", 40.17 , 21.32 ,,,,,,,,,,,,,,,
" 2,014.00 ", 40.02 , 21.05 ,,,,,,,,,,,,,,,
" 2,015.00 ", 40.02 , 21.05 ,,,,,,,,,,,,,,,
" 2,016.00 ", 40.02 , 21.05 ,,,,,,,,,,,,,,,
" 2,017.00 ", 40.02 , 21.05 ,,,,,,,,,,,,,,,
" 2,018.00 ", 40.03 , 21.06 ,,,,,,,,,,,,,,,
" 2,019.00 ", 40.05 , 21.07 ,,,,,,,,,,,,,,,
" 2,020.00 ", 40.06 , 21.08 ,,,,,,,,,,,,,,,
" 1,950.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,951.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,952.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,953.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,954.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,955.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,956.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,957.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,958.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,959.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,960.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,961.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,962.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,963.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,964.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,965.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,966.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,967.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,968.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,969.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,970.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,971.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,972.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,973.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,974.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,975.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,976.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,977.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,978.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,979.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,980.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,981.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,982.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,983.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,984.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,985.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,986.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,987.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,988.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,989.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,990.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,991.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,992.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,993.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,994.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,995.00 ", 42.46 , 20.86 ,,,,,,,,,,,,,,,
" 1,996.00 ", 42.87 , 21.09 ,,,,,,,,,,,,,,,
" 1,997.00 ", 43.28 , 21.33 ,,,,,,,,,,,,,,,
" 1,998.00 ", 43.68 , 21.57 ,,,,,,,,,,,,,,,
" 1,999.00 ", 44.09 , 21.81 ,,,,,,,,,,,,,,,
" 2,000.00 ", 44.50 , 22.04 ,,,,,,,,,,,,,,,
" 2,001.00 ", 44.90 , 22.28 ,,,,,,,,,,,,,,,
" 2,002.00 ", 45.31 , 22.52 ,,,,,,,,,,,,,,,
" 2,003.00 ", 45.72 , 22.76 ,,,,,,,,,,,,,,,
" 2,004.00 ", 46.12 , 22.99 ,,,,,,,,,,,,,,,
" 2,005.00 ", 46.53 , 23.23 ,,,,,,,,,,,,,,,
" 2,006.00 ", 46.93 , 23.47 ,,,,,,,,,,,,,,,
" 2,007.00 ", 47.34 , 23.71 ,,,,,,,,,,,,,,,
" 2,008.00 ", 47.75 , 23.95 ,,,,,,,,,,,,,,,
" 2,009.00 ", 48.15 , 24.18 ,,,,,,,,,,,,,,,
" 2,010.00 ", 48.56 , 24.42 ,,,,,,,,,,,,,,,
" 2,011.00 ", 48.97 , 24.66 ,,,,,,,,,,,,,,,
" 2,012.00 ", 49.37 , 24.90 ,,,,,,,,,,,,,,,
" 2,013.00 ", 49.78 , 25.13 ,,,,,,,,,,,,,,,
" 2,014.00 ", 50.18 , 25.37 ,,,,,,,,,,,,,,,
" 2,015.00 ", 50.59 , 25.61 ,,,,,,,,,,,,,,,
" 2,016.00 ", 51.00 , 25.85 ,,,,,,,,,,,,,,,
" 2,017.00 ", 51.00 , 25.85 ,,,,,,,,,,,,,,,
" 2,018.00 ", 51.00 , 25.85 ,,,,,,,,,,,,,,,
" 2,019.00 ", 51.00 , 25.85 ,,,,,,,,,,,,,,,
" 2,020.00 ", 51.00 , 25.85 ,,,,,,,,,,,,,,,
" 1,950.00 ", 33.23 , 16.65 ,,,,,,,,,,,,,,,
" 1,951.00 ", 33.22 , 16.63 ,,,,,,,,,,,,,,,
" 1,952.00 ", 33.20 , 16.61 ,,,,,,,,,,,,,,,
" 1,953.00 ", 33.20 , 16.58 ,,,,,,,,,,,,,,,
" 1,954.00 ", 33.19 , 16.56 ,,,,,,,,,,,,,,,
" 1,955.00 ", 33.18 , 16.54 ,,,,,,,,,,,,,,,
" 1,956.00 ", 33.17 , 16.52 ,,,,,,,,,,,,,,,
" 1,957.00 ", 33.16 , 16.50 ,,,,,,,,,,,,,,,
" 1,958.00 ", 33.16 , 16.47 ,,,,,,,,,,,,,,,
" 1,959.00 ", 33.13 , 16.44 ,,,,,,,,,,,,,,,
" 1,960.00 ", 33.10 , 16.41 ,,,,,,,,,,,,,,,
" 1,961.00 ", 33.05 , 16.36 ,,,,,,,,,,,,,,,
" 1,962.00 ", 33.00 , 16.30 ,,,,,,,,,,,,,,,
" 1,963.00 ", 32.85 , 16.16 ,,,,,,,,,,,,,,,
" 1,964.00 ", 32.72 , 16.02 ,,,,,,,,,,,,,,,
" 1,965.00 ", 32.58 , 15.88 ,,,,,,,,,,,,,,,
" 1,966.00 ", 32.46 , 15.74 ,,,,,,,,,,,,,,,
" 1,967.00 ", 32.32 , 15.59 ,,,,,,,,,,,,,,,
" 1,968.00 ", 32.13 , 15.34 ,,,,,,,,,,,,,,,
" 1,969.00 ", 32.23 , 15.63 ,,,,,,,,,,,,,,,
" 1,970.00 ", 31.92 , 15.34 ,,,,,,,,,,,,,,,
" 1,971.00 ", 31.86 , 15.34 ,,,,,,,,,,,,,,,
" 1,972.00 ", 31.52 , 15.17 ,,,,,,,,,,,,,,,
" 1,973.00 ", 31.73 , 15.54 ,,,,,,,,,,,,,,,
" 1,974.00 ", 31.41 , 15.36 ,,,,,,,,,,,,,,,
" 1,975.00 ", 30.93 , 15.08 ,,,,,,,,,,,,,,,
" 1,976.00 ", 30.24 , 14.62 ,,,,,,,,,,,,,,,
" 1,977.00 ", 30.20 , 14.64 ,,,,,,,,,,,,,,,
" 1,978.00 ", 29.90 , 14.50 ,,,,,,,,,,,,,,,
" 1,979.00 ", 30.03 , 14.44 ,,,,,,,,,,,,,,,
" 1,980.00 ", 30.09 , 14.61 ,,,,,,,,,,,,,,,
" 1,981.00 ", 29.55 , 14.10 ,,,,,,,,,,,,,,,
" 1,982.00 ", 29.50 , 14.04 ,,,,,,,,,,,,,,,
" 1,983.00 ", 29.65 , 14.18 ,,,,,,,,,,,,,,,
" 1,984.00 ", 29.82 , 14.26 ,,,,,,,,,,,,,,,
" 1,985.00 ", 29.95 , 14.31 ,,,,,,,,,,,,,,,
" 1,986.00 ", 29.87 , 14.19 ,,,,,,,,,,,,,,,
" 1,987.00 ", 30.11 , 14.29 ,,,,,,,,,,,,,,,
" 1,988.00 ", 30.15 , 14.39 ,,,,,,,,,,,,,,,
" 1,989.00 ", 30.33 , 14.60 ,,,,,,,,,,,,,,,
" 1,990.00 ", 30.52 , 14.67 ,,,,,,,,,,,,,,,
" 1,991.00 ", 30.59 , 14.64 ,,,,,,,,,,,,,,,
" 1,992.00 ", 31.18 , 14.91 ,,,,,,,,,,,,,,,
" 1,993.00 ", 31.76 , 15.21 ,,,,,,,,,,,,,,,
" 1,994.00 ", 32.12 , 15.38 ,,,,,,,,,,,,,,,
" 1,995.00 ", 32.65 , 15.63 ,,,,,,,,,,,,,,,
" 1,996.00 ", 32.56 , 15.59 ,,,,,,,,,,,,,,,
" 1,997.00 ", 32.32 , 15.51 ,,,,,,,,,,,,,,,
" 1,998.00 ", 32.29 , 15.59 ,,,,,,,,,,,,,,,
" 1,999.00 ", 32.31 , 15.73 ,,,,,,,,,,,,,,,
" 2,000.00 ", 32.43 , 15.87 ,,,,,,,,,,,,,,,
" 2,001.00 ", 32.79 , 16.39 ,,,,,,,,,,,,,,,
" 2,002.00 ", 32.76 , 16.23 ,,,,,,,,,,,,,,,
" 2,003.00 ", 32.50 , 15.99 ,,,,,,,,,,,,,,,
" 2,004.00 ", 32.55 , 16.06 ,,,,,,,,,,,,,,,
" 2,005.00 ", 32.69 , 16.12 ,,,,,,,,,,,,,,,
" 2,006.00 ", 32.90 , 16.27 ,,,,,,,,,,,,,,,
" 2,007.00 ", 32.66 , 16.17 ,,,,,,,,,,,,,,,
" 2,008.00 ", 32.35 , 15.91 ,,,,,,,,,,,,,,,
" 2,009.00 ", 32.51 , 15.87 ,,,,,,,,,,,,,,,
" 2,010.00 ", 32.62 , 15.77 ,,,,,,,,,,,,,,,
" 2,011.00 ", 32.53 , 15.59 ,,,,,,,,,,,,,,,
" 2,012.00 ", 32.67 , 15.67 ,,,,,,,,,,,,,,,
" 2,013.00 ", 32.65 , 15.50 ,,,,,,,,,,,,,,,
" 2,014.00 ", 32.73 , 15.59 ,,,,,,,,,,,,,,,
" 2,015.00 ", 32.57 , 15.41 ,,,,,,,,,,,,,,,
" 2,016.00 ", 32.47 , 15.49 ,,,,,,,,,,,,,,,
" 2,017.00 ", 32.29 , 15.43 ,,,,,,,,,,,,,,,
" 2,018.00 ", 32.12 , 15.46 ,,,,,,,,,,,,,,,
" 2,019.00 ", 32.33 , 15.69 ,,,,,,,,,,,,,,,
" 2,020.00 ", 32.24 , 15.47 ,,,,,,,,,,,,,,,
" 1,950.00 ", 47.63 , 27.96 ,,,,,,,,,,,,,,,
" 1,951.00 ", 47.63 , 27.96 ,,,,,,,,,,,,,,,
" 1,952.00 ", 47.63 , 27.96 ,,,,,,,,,,,,,,,
" 1,953.00 ", 47.63 , 27.96 ,,,,,,,,,,,,,,,
" 1,954.00 ", 47.59 , 27.70 ,,,,,,,,,,,,,,,
" 1,955.00 ", 47.55 , 27.44 ,,,,,,,,,,,,,,,
" 1,956.00 ", 47.51 , 27.18 ,,,,,,,,,,,,,,,
" 1,957.00 ", 47.47 , 26.92 ,,,,,,,,,,,,,,,
" 1,958.00 ", 47.43 , 26.66 ,,,,,,,,,,,,,,,
" 1,959.00 ", 47.39 , 26.40 ,,,,,,,,,,,,,,,
" 1,960.00 ", 47.35 , 26.14 ,,,,,,,,,,,,,,,
" 1,961.00 ", 47.31 , 25.89 ,,,,,,,,,,,,,,,
" 1,962.00 ", 47.27 , 25.63 ,,,,,,,,,,,,,,,
" 1,963.00 ", 47.23 , 25.37 ,,,,,,,,,,,,,,,
" 1,964.00 ", 46.02 , 24.53 ,,,,,,,,,,,,,,,
" 1,965.00 ", 44.81 , 23.69 ,,,,,,,,,,,,,,,
" 1,966.00 ", 43.60 , 22.85 ,,,,,,,,,,,,,,,
" 1,967.00 ", 42.40 , 22.02 ,,,,,,,,,,,,,,,
" 1,968.00 ", 41.19 , 21.18 ,,,,,,,,,,,,,,,
" 1,969.00 ", 39.98 , 20.34 ,,,,,,,,,,,,,,,
" 1,970.00 ", 38.77 , 19.51 ,,,,,,,,,,,,,,,
" 1,971.00 ", 38.78 , 19.71 ,,,,,,,,,,,,,,,
" 1,972.00 ", 38.79 , 19.92 ,,,,,,,,,,,,,,,
" 1,973.00 ", 38.80 , 20.12 ,,,,,,,,,,,,,,,
" 1,974.00 ", 39.77 , 20.92 ,,,,,,,,,,,,,,,
" 1,975.00 ", 40.74 , 21.72 ,,,,,,,,,,,,,,,
" 1,976.00 ", 41.72 , 22.52 ,,,,,,,,,,,,,,,
" 1,977.00 ", 42.69 , 23.32 ,,,,,,,,,,,,,,,
" 1,978.00 ", 43.66 , 24.12 ,,,,,,,,,,,,,,,
" 1,979.00 ", 44.63 , 24.92 ,,,,,,,,,,,,,,,
" 1,980.00 ", 45.17 , 23.81 ,,,,,,,,,,,,,,,
" 1,981.00 ", 45.53 , 24.77 ,,,,,,,,,,,,,,,
" 1,982.00 ", 45.90 , 25.73 ,,,,,,,,,,,,,,,
" 1,983.00 ", 45.84 , 25.60 ,,,,,,,,,,,,,,,
" 1,984.00 ", 45.79 , 25.48 ,,,,,,,,,,,,,,,
" 1,985.00 ", 45.74 , 25.35 ,,,,,,,,,,,,,,,
" 1,986.00 ", 45.69 , 25.23 ,,,,,,,,,,,,,,,
" 1,987.00 ", 45.64 , 25.10 ,,,,,,,,,,,,,,,
" 1,988.00 ", 45.59 , 24.98 ,,,,,,,,,,,,,,,
" 1,989.00 ", 45.53 , 24.85 ,,,,,,,,,,,,,,,
" 1,990.00 ", 45.48 , 24.73 ,,,,,,,,,,,,,,,
" 1,991.00 ", 45.43 , 24.60 ,,,,,,,,,,,,,,,
" 1,992.00 ", 45.38 , 24.48 ,,,,,,,,,,,,,,,
" 1,993.00 ", 45.33 , 24.35 ,,,,,,,,,,,,,,,
" 1,994.00 ", 45.27 , 24.23 ,,,,,,,,,,,,,,,
" 1,995.00 ", 45.22 , 24.10 ,,,,,,,,,,,,,,,
" 1,996.00 ", 45.17 , 23.98 ,,,,,,,,,,,,,,,
" 1,997.00 ", 45.55 , 24.30 ,,,,,,,,,,,,,,,
" 1,998.00 ", 45.92 , 24.62 ,,,,,,,,,,,,,,,
" 1,999.00 ", 46.30 , 24.94 ,,,,,,,,,,,,,,,
" 2,000.00 ", 46.68 , 25.26 ,,,,,,,,,,,,,,,
" 2,001.00 ", 47.05 , 25.58 ,,,,,,,,,,,,,,,
" 2,002.00 ", 47.43 , 25.90 ,,,,,,,,,,,,,,,
" 2,003.00 ", 47.72 , 26.22 ,,,,,,,,,,,,,,,
" 2,004.00 ", 48.02 , 26.55 ,,,,,,,,,,,,,,,
" 2,005.00 ", 48.31 , 26.88 ,,,,,,,,,,,,,,,
" 2,006.00 ", 48.60 , 27.21 ,,,,,,,,,,,,,,,
" 2,007.00 ", 48.89 , 27.53 ,,,,,,,,,,,,,,,
" 2,008.00 ", 48.88 , 27.48 ,,,,,,,,,,,,,,,
" 2,009.00 ", 48.87 , 27.43 ,,,,,,,,,,,,,,,
" 2,010.00 ", 48.85 , 27.38 ,,,,,,,,,,,,,,,
" 2,011.00 ", 48.44 , 26.99 ,,,,,,,,,,,,,,,
" 2,012.00 ", 48.03 , 26.60 ,,,,,,,,,,,,,,,
" 2,013.00 ", 47.61 , 26.22 ,,,,,,,,,,,,,,,
" 2,014.00 ", 47.12 , 25.68 ,,,,,,,,,,,,,,,
" 2,015.00 ", 46.63 , 25.15 ,,,,,,,,,,,,,,,
" 2,016.00 ", 46.13 , 24.62 ,,,,,,,,,,,,,,,
" 2,017.00 ", 46.13 , 24.62 ,,,,,,,,,,,,,,,
" 2,018.00 ", 46.13 , 24.62 ,,,,,,,,,,,,,,,
" 2,019.00 ", 46.13 , 24.62 ,,,,,,,,,,,,,,,
" 2,020.00 ", 46.13 , 24.62 ,,,,,,,,,,,,,,,
" 1,950.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,951.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,952.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,953.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,954.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,955.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,956.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,957.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,958.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,959.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,960.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,961.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,962.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,963.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,964.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,965.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,966.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,967.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,968.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
" 1,969.00 ", 65.73 , 39.01 ,,,,,,,,,,,,,,,
